TRACT,YEAR,UNIT TYPE,UNITS,OCCUPIED,UNOCCUPIED,VACANCY RATE
58,2040,Mobile Home,0,0,0,
58,2040,Multifamily,5317,4099,1218,0.229076546924958
58,2040,Single Family - Detached,55,38,17,0.309090909090909
58,2045,Mobile Home,0,0,0,
58,2045,Multifamily,5593,4280,1313,0.234757732880386
58,2045,Single Family - Detached,55,38,17,0.309090909090909
58,2050,Mobile Home,0,0,0,
58,2050,Multifamily,6293,4832,1461,0.232162720483076
58,2050,Single Family - Detached,51,34,17,0.333333333333333
59,2012,Mobile Home,0,0,0,
59,2012,Multifamily,1911,1707,204,0.106750392464678
59,2012,Single Family - Detached,227,205,22,0.0969162995594714
59,2020,Mobile Home,0,0,0,
59,2020,Multifamily,1911,1683,228,0.119309262166405
59,2020,Single Family - Detached,227,205,22,0.0969162995594714
59,2025,Mobile Home,0,0,0,
59,2025,Multifamily,1897,1672,225,0.118608328940432
59,2025,Single Family - Detached,227,212,15,0.066079295154185
59,2030,Mobile Home,0,0,0,
59,2030,Multifamily,2123,1894,229,0.107866227037211
59,2030,Single Family - Detached,224,206,18,0.0803571428571429
59,2035,Mobile Home,0,0,0,
59,2035,Multifamily,2488,2280,208,0.0836012861736334
59,2035,Single Family - Detached,196,182,14,0.0714285714285714
59,2040,Mobile Home,0,0,0,
59,2040,Multifamily,2721,2526,195,0.071664829106946
59,2040,Single Family - Detached,163,148,15,0.0920245398773006
59,2045,Mobile Home,0,0,0,
59,2045,Multifamily,2975,2774,201,0.067563025210084
59,2045,Single Family - Detached,109,100,9,0.0825688073394495
59,2050,Mobile Home,0,0,0,
59,2050,Multifamily,3078,2850,228,0.0740740740740741
59,2050,Single Family - Detached,76,68,8,0.105263157894737
6,2012,Mobile Home,0,0,0,
6,2012,Multifamily,1471,1395,76,0.0516655336505778
6,2012,Single Family - Detached,516,484,32,0.062015503875969
6,2020,Mobile Home,0,0,0,
6,2020,Multifamily,1472,1394,78,0.0529891304347826
6,2020,Single Family - Detached,554,534,20,0.036101083032491
6,2025,Mobile Home,0,0,0,
6,2025,Multifamily,2015,1936,79,0.0392059553349876
6,2025,Single Family - Detached,474,465,9,0.0189873417721519
6,2030,Mobile Home,0,0,0,
6,2030,Multifamily,2346,2247,99,0.0421994884910486
6,2030,Single Family - Detached,451,445,6,0.0133037694013304
6,2035,Mobile Home,0,0,0,
6,2035,Multifamily,2835,2710,125,0.0440917107583774
6,2035,Single Family - Detached,451,446,5,0.0110864745011086
6,2040,Mobile Home,0,0,0,
6,2040,Multifamily,2835,2672,163,0.0574955908289242
6,2040,Single Family - Detached,451,442,9,0.0199556541019956
6,2045,Mobile Home,0,0,0,
6,2045,Multifamily,2835,2636,199,0.0701940035273369
6,2045,Single Family - Detached,451,441,10,0.0221729490022173
6,2050,Mobile Home,0,0,0,
6,2050,Multifamily,2835,2603,232,0.0818342151675485
6,2050,Single Family - Detached,451,437,14,0.0310421286031042
60,2012,Mobile Home,0,0,0,
60,2012,Multifamily,1684,1554,130,0.0771971496437055
60,2012,Single Family - Detached,565,520,45,0.079646017699115
60,2020,Mobile Home,0,0,0,
60,2020,Multifamily,1841,1688,153,0.0831070070613797
60,2020,Single Family - Detached,551,509,42,0.0762250453720508
60,2025,Mobile Home,0,0,0,
60,2025,Multifamily,2799,2631,168,0.060021436227224
60,2025,Single Family - Detached,522,484,38,0.0727969348659004
60,2030,Mobile Home,0,0,0,
60,2030,Multifamily,3315,3123,192,0.0579185520361991
60,2030,Single Family - Detached,491,458,33,0.0672097759674134
60,2035,Mobile Home,0,0,0,
60,2035,Multifamily,3493,3285,208,0.0595476667620956
60,2035,Single Family - Detached,475,446,29,0.0610526315789474
60,2040,Mobile Home,0,0,0,
60,2040,Multifamily,3554,3300,254,0.0714687675858188
60,2040,Single Family - Detached,458,429,29,0.0633187772925764
60,2045,Mobile Home,0,0,0,
60,2045,Multifamily,3637,3308,329,0.0904591696453121
60,2045,Single Family - Detached,428,395,33,0.0771028037383178
60,2050,Mobile Home,0,0,0,
60,2050,Multifamily,3643,3222,421,0.115564095525666
60,2050,Single Family - Detached,430,395,35,0.0813953488372093
61,2012,Mobile Home,0,0,0,
61,2012,Multifamily,602,571,31,0.0514950166112957
61,2012,Single Family - Detached,659,607,52,0.078907435508346
61,2020,Mobile Home,0,0,0,
61,2020,Multifamily,602,549,53,0.0880398671096345
61,2020,Single Family - Detached,649,597,52,0.0801232665639445
61,2025,Mobile Home,0,0,0,
61,2025,Multifamily,604,538,66,0.109271523178808
61,2025,Single Family - Detached,649,609,40,0.061633281972265
61,2030,Mobile Home,0,0,0,
61,2030,Multifamily,620,515,105,0.169354838709677
61,2030,Single Family - Detached,641,603,38,0.0592823712948518
61,2035,Mobile Home,0,0,0,
61,2035,Multifamily,717,594,123,0.171548117154812
61,2035,Single Family - Detached,611,575,36,0.0589198036006547
61,2040,Mobile Home,0,0,0,
61,2040,Multifamily,745,599,146,0.195973154362416
61,2040,Single Family - Detached,601,564,37,0.0615640599001664
61,2045,Mobile Home,0,0,0,
61,2045,Multifamily,913,754,159,0.174151150054765
61,2045,Single Family - Detached,547,514,33,0.0603290676416819
61,2050,Mobile Home,0,0,0,
61,2050,Multifamily,1134,967,167,0.147266313932981
61,2050,Single Family - Detached,503,473,30,0.0596421471172962
62,2012,Mobile Home,0,0,0,
62,2012,Multifamily,78,76,2,0.0256410256410256
62,2012,Single Family - Detached,0,0,0,
62,2020,Mobile Home,0,0,0,
62,2020,Multifamily,78,78,0,0
62,2020,Single Family - Detached,0,0,0,
62,2025,Mobile Home,0,0,0,
62,2025,Multifamily,78,78,0,0
62,2025,Single Family - Detached,0,0,0,
62,2030,Mobile Home,0,0,0,
62,2030,Multifamily,78,78,0,0
62,2030,Single Family - Detached,0,0,0,
62,2035,Mobile Home,0,0,0,
62,2035,Multifamily,78,78,0,0
62,2035,Single Family - Detached,0,0,0,
62,2040,Mobile Home,0,0,0,
62,2040,Multifamily,78,78,0,0
62,2040,Single Family - Detached,0,0,0,
62,2045,Mobile Home,0,0,0,
62,2045,Multifamily,78,78,0,0
62,2045,Single Family - Detached,0,0,0,
62,2050,Mobile Home,0,0,0,
62,2050,Multifamily,78,78,0,0
62,2050,Single Family - Detached,0,0,0,
63,2012,Mobile Home,0,0,0,
63,2012,Multifamily,7,7,0,0
63,2012,Single Family - Detached,0,0,0,
63,2020,Mobile Home,0,0,0,
63,2020,Multifamily,7,7,0,0
63,2020,Single Family - Detached,0,0,0,
63,2025,Mobile Home,0,0,0,
63,2025,Multifamily,7,7,0,0
63,2025,Single Family - Detached,0,0,0,
63,2030,Mobile Home,0,0,0,
63,2030,Multifamily,7,7,0,0
63,2030,Single Family - Detached,0,0,0,
63,2035,Mobile Home,0,0,0,
63,2035,Multifamily,7,7,0,0
63,2035,Single Family - Detached,0,0,0,
63,2040,Mobile Home,0,0,0,
63,2040,Multifamily,7,7,0,0
63,2040,Single Family - Detached,0,0,0,
63,2045,Mobile Home,0,0,0,
63,2045,Multifamily,7,7,0,0
63,2045,Single Family - Detached,0,0,0,
63,2050,Mobile Home,0,0,0,
63,2050,Multifamily,7,7,0,0
63,2050,Single Family - Detached,0,0,0,
65,2012,Mobile Home,0,0,0,
65,2012,Multifamily,1190,1155,35,0.0294117647058824
65,2012,Single Family - Detached,258,255,3,0.0116279069767442
65,2020,Mobile Home,0,0,0,
65,2020,Multifamily,1189,1155,34,0.0285954583683768
65,2020,Single Family - Detached,258,245,13,0.0503875968992248
65,2025,Mobile Home,0,0,0,
65,2025,Multifamily,2161,2076,85,0.039333641832485
65,2025,Single Family - Detached,244,240,4,0.0163934426229508
65,2030,Mobile Home,0,0,0,
65,2030,Multifamily,2816,2703,113,0.0401278409090909
65,2030,Single Family - Detached,238,228,10,0.0420168067226891
65,2035,Mobile Home,0,0,0,
65,2035,Multifamily,3416,3277,139,0.0406908665105386
65,2035,Single Family - Detached,194,190,4,0.0206185567010309
65,2040,Mobile Home,0,0,0,
65,2040,Multifamily,3907,3739,168,0.0429997440491426
65,2040,Single Family - Detached,192,185,7,0.0364583333333333
65,2045,Mobile Home,0,0,0,
65,2045,Multifamily,4426,4221,205,0.0463172164482603
65,2045,Single Family - Detached,191,178,13,0.0680628272251309
65,2050,Mobile Home,0,0,0,
65,2050,Multifamily,4806,4589,217,0.0451518934665002
65,2050,Single Family - Detached,175,161,14,0.08
66,2012,Mobile Home,0,0,0,
66,2012,Multifamily,31,31,0,0
66,2012,Single Family - Detached,470,462,8,0.0170212765957447
66,2020,Mobile Home,0,0,0,
66,2020,Multifamily,31,31,0,0
66,2020,Single Family - Detached,470,462,8,0.0170212765957447
66,2025,Mobile Home,0,0,0,
66,2025,Multifamily,33,33,0,0
66,2025,Single Family - Detached,470,463,7,0.0148936170212766
66,2030,Mobile Home,0,0,0,
66,2030,Multifamily,37,33,4,0.108108108108108
66,2030,Single Family - Detached,470,463,7,0.0148936170212766
66,2035,Mobile Home,0,0,0,
66,2035,Multifamily,190,180,10,0.0526315789473684
66,2035,Single Family - Detached,470,464,6,0.0127659574468085
66,2040,Mobile Home,0,0,0,
66,2040,Multifamily,190,175,15,0.0789473684210526
66,2040,Single Family - Detached,470,464,6,0.0127659574468085
66,2045,Mobile Home,0,0,0,
66,2045,Multifamily,190,169,21,0.110526315789474
66,2045,Single Family - Detached,470,464,6,0.0127659574468085
66,2050,Mobile Home,0,0,0,
66,2050,Multifamily,304,282,22,0.0723684210526316
66,2050,Single Family - Detached,470,464,6,0.0127659574468085
68.01,2012,Mobile Home,0,0,0,
68.01,2012,Multifamily,1250,1196,54,0.0432
68.01,2012,Single Family - Detached,205,157,48,0.234146341463415
68.01,2020,Mobile Home,0,0,0,
68.01,2020,Multifamily,1250,1196,54,0.0432
68.01,2020,Single Family - Detached,205,157,48,0.234146341463415
68.01,2025,Mobile Home,0,0,0,
68.01,2025,Multifamily,1250,1198,52,0.0416
68.01,2025,Single Family - Detached,205,157,48,0.234146341463415
68.01,2030,Mobile Home,0,0,0,
68.01,2030,Multifamily,1286,1271,15,0.0116640746500778
68.01,2030,Single Family - Detached,197,196,1,0.0050761421319797
68.01,2035,Mobile Home,0,0,0,
68.01,2035,Multifamily,1286,1271,15,0.0116640746500778
68.01,2035,Single Family - Detached,197,196,1,0.0050761421319797
68.01,2040,Mobile Home,0,0,0,
68.01,2040,Multifamily,1286,1270,16,0.0124416796267496
68.01,2040,Single Family - Detached,197,196,1,0.0050761421319797
68.01,2045,Mobile Home,0,0,0,
68.01,2045,Multifamily,1294,1275,19,0.0146831530139104
68.01,2045,Single Family - Detached,197,196,1,0.0050761421319797
68.01,2050,Mobile Home,0,0,0,
68.01,2050,Multifamily,1296,1266,30,0.0231481481481481
68.01,2050,Single Family - Detached,197,196,1,0.0050761421319797
68.02,2012,Mobile Home,0,0,0,
68.02,2012,Multifamily,2260,2062,198,0.0876106194690266
68.02,2012,Single Family - Detached,217,208,9,0.0414746543778802
68.02,2020,Mobile Home,0,0,0,
68.02,2020,Multifamily,2274,2075,199,0.0875109938434477
68.02,2020,Single Family - Detached,218,208,10,0.0458715596330275
68.02,2025,Mobile Home,0,0,0,
68.02,2025,Multifamily,2562,2368,194,0.0757220921155347
68.02,2025,Single Family - Detached,218,209,9,0.0412844036697248
68.02,2030,Mobile Home,0,0,0,
68.02,2030,Multifamily,2663,2448,215,0.0807360120165227
68.02,2030,Single Family - Detached,218,208,10,0.0458715596330275
68.02,2035,Mobile Home,0,0,0,
68.02,2035,Multifamily,2716,2503,213,0.0784241531664212
68.02,2035,Single Family - Detached,215,205,10,0.0465116279069767
68.02,2040,Mobile Home,0,0,0,
68.02,2040,Multifamily,2775,2550,225,0.0810810810810811
68.02,2040,Single Family - Detached,215,203,12,0.0558139534883721
68.02,2045,Mobile Home,0,0,0,
68.02,2045,Multifamily,2796,2552,244,0.0872675250357654
68.02,2045,Single Family - Detached,215,202,13,0.0604651162790698
68.02,2050,Mobile Home,0,0,0,
68.02,2050,Multifamily,2985,2763,222,0.0743718592964824
68.02,2050,Single Family - Detached,218,207,11,0.0504587155963303
69,2012,Mobile Home,0,0,0,
69,2012,Multifamily,621,597,24,0.0386473429951691
69,2012,Single Family - Detached,1597,1580,17,0.010644959298685
69,2020,Mobile Home,0,0,0,
69,2020,Multifamily,606,581,25,0.0412541254125413
69,2020,Single Family - Detached,1597,1576,21,0.013149655604258
69,2025,Mobile Home,0,0,0,
69,2025,Multifamily,633,610,23,0.0363349131121643
69,2025,Single Family - Detached,1597,1577,20,0.0125234815278647
69,2030,Mobile Home,0,0,0,
69,2030,Multifamily,760,738,22,0.0289473684210526
69,2030,Single Family - Detached,1586,1538,48,0.0302648171500631
69,2035,Mobile Home,0,0,0,
69,2035,Multifamily,872,857,15,0.0172018348623853
69,2035,Single Family - Detached,1586,1541,45,0.0283732660781841
69,2040,Mobile Home,0,0,0,
69,2040,Multifamily,1045,1020,25,0.0239234449760766
69,2040,Single Family - Detached,1564,1515,49,0.0313299232736573
69,2045,Mobile Home,0,0,0,
69,2045,Multifamily,1182,1143,39,0.032994923857868
69,2045,Single Family - Detached,1564,1509,55,0.0351662404092072
